Airfoils from IEA10MW git on 2021-11-25
8 1
 1.0  21.1  24.1  27.0  30.1  33.0  36.0  100.0  1.0E7
105
FFA-W3 1
-180.00  0.000000  0.037148  0.000000
-175.00  0.157022  0.040060  0.200000
-170.00  0.314044  0.048484  0.379745
-165.00  0.471066  0.075207  0.410957
-160.00  0.628088  0.140388  0.424243
-155.00  0.785110  0.220709  0.460046
-150.00  0.942132  0.314064  0.495038
-145.00  0.942696  0.417736  0.473487
-140.00  0.849229  0.527453  0.449399
-135.00  0.765600  0.640956  0.435447
-130.00  0.684888  0.754388  0.424391
-125.00  0.603748  0.864435  0.420995
-120.00  0.520645  0.968031  0.420322
-115.00  0.435065  1.062285  0.421630
-110.00  0.347086  1.142806  0.423027
-105.00  0.257986  1.208223  0.422221
-100.00  0.169237  1.257043  0.419880
 -95.00  0.082582  1.287922  0.413987
 -90.00  0.000000  1.300000  0.406900
 -85.00  -0.082582  1.287922  0.391647
 -80.00  -0.169237  1.257043  0.375473
 -75.00  -0.257986  1.208223  0.356562
 -70.00  -0.347086  1.142806  0.336504
 -65.00  -0.435065  1.062285  0.314985
 -60.00  -0.520645  0.968031  0.293318
 -55.00  -0.603748  0.864435  0.272004
 -50.00  -0.684888  0.754388  0.250908
 -45.00  -0.765600  0.640956  0.230283
 -40.00  -0.849229  0.527453  0.205748
 -39.00  -0.867314  0.505279  0.187470
 -38.00  -0.885398  0.483105  0.169192
 -37.00  -0.903482  0.460930  0.150914
 -36.00  -0.921947  0.438900  0.132487
 -35.00  -0.942696  0.417736  0.113159
 -34.00  -0.963444  0.396571  0.093830
 -33.00  -0.984193  0.375407  0.074502
 -32.00  -1.004941  0.354242  0.055174
 -30.00  -1.059000  0.279589  0.043644
 -28.00  -1.113059  0.204936  0.032114
 -26.00  -1.083654  0.179640  0.022397
 -24.00  -1.054248  0.154343  0.012679
 -22.00  -1.018361  0.132008  0.004929
 -20.00  -0.982473  0.109672  -0.002821
 -18.00  -0.941726  0.092489  -0.007413
 -16.00  -0.893331  0.075974  -0.011069
 -14.00  -0.854715  0.060541  -0.012501
 -12.00  -0.823480  0.046412  -0.011773
 -10.00  -0.795409  0.034410  -0.010821
  -8.00  -0.636498  0.025482  -0.027694
  -6.00  -0.390949  0.019940  -0.051068
  -4.00  -0.130708  0.016534  -0.071481
  -2.00  0.161726  0.015070  -0.091788
   0.00  0.459562  0.014649  -0.109883
   2.00  0.748677  0.014813  -0.124769
   4.00  1.025442  0.015440  -0.136484
   6.00  1.288220  0.016541  -0.145400
   8.00  1.530900  0.018310  -0.151175
  10.00  1.739260  0.021499  -0.153103
  12.00  1.870650  0.029662  -0.151206
  14.00  1.879100  0.048244  -0.145621
  16.00  1.863590  0.069924  -0.140948
  18.00  1.733240  0.101659  -0.137106
  20.00  1.593570  0.139159  -0.140821
  22.00  1.530325  0.174592  -0.148874
  24.00  1.467080  0.210024  -0.156927
  26.00  1.457710  0.246013  -0.168357
  28.00  1.448340  0.282003  -0.179786
  30.00  1.441985  0.318122  -0.190629
  32.00  1.435630  0.354242  -0.201472
  33.00  1.405989  0.375407  -0.206931
  34.00  1.376349  0.396571  -0.212389
  35.00  1.346708  0.417736  -0.217848
  36.00  1.317068  0.438900  -0.223307
  37.00  1.290689  0.460930  -0.228659
  38.00  1.264854  0.483105  -0.233993
  39.00  1.239020  0.505279  -0.239328
  40.00  1.213185  0.527453  -0.244662
  45.00  1.093714  0.640956  -0.263420
  50.00  0.978411  0.754388  -0.281353
  55.00  0.862497  0.864435  -0.298134
  60.00  0.743779  0.968031  -0.314580
  65.00  0.621521  1.062285  -0.331072
  70.00  0.495837  1.142806  -0.347499
  75.00  0.368551  1.208223  -0.363446
  80.00  0.241768  1.257043  -0.378900
  85.00  0.117974  1.287922  -0.393109
  90.00  0.000000  1.300000  -0.406900
  95.00  -0.082582  1.287922  -0.413987
 100.00  -0.169237  1.257043  -0.419880
 105.00  -0.257986  1.208223  -0.422221
 110.00  -0.347086  1.142806  -0.423027
 115.00  -0.435065  1.062285  -0.421630
 120.00  -0.520645  0.968031  -0.420322
 125.00  -0.603748  0.864435  -0.420995
 130.00  -0.684888  0.754388  -0.424391
 135.00  -0.765600  0.640956  -0.435447
 140.00  -0.849229  0.527453  -0.449399
 145.00  -0.942696  0.417736  -0.473487
 150.00  -0.942132  0.314064  -0.495038
 155.00  -0.785110  0.220709  -0.460046
 160.00  -0.628088  0.140388  -0.428528
 165.00  -0.471066  0.075207  -0.460957
 170.00  -0.314044  0.048484  -0.469031
 175.00  -0.157022  0.040060  -0.250000
 180.00  0.000000  0.037148  0.000000
Cylinder
-180.00  -0.000001  0.600000  -0.000001
-175.00  -0.000001  0.600000  -0.000001
-170.00  -0.000001  0.600000  -0.000001
-165.00  -0.000001  0.600000  -0.000001
-160.00  -0.000001  0.600000  -0.000001
-155.00  -0.000001  0.600000  -0.000001
-150.00  -0.000001  0.600000  -0.000001
-145.00  -0.000001  0.600000  -0.000001
-140.00  -0.000001  0.600000  -0.000001
-135.00  -0.000001  0.600000  -0.000001
-130.00  -0.000001  0.600000  -0.000001
-125.00  -0.000001  0.600000  -0.000001
-120.00  -0.000001  0.600000  -0.000001
-115.00  -0.000001  0.600000  -0.000001
-110.00  -0.000001  0.600000  -0.000001
-105.00  -0.000001  0.600000  -0.000001
-100.00  -0.000001  0.600000  -0.000001
 -95.00  -0.000001  0.600000  -0.000001
 -90.00  -0.000001  0.600000  -0.000001
 -85.00  -0.000001  0.600000  -0.000001
 -80.00  -0.000001  0.600000  -0.000001
 -75.00  -0.000001  0.600000  -0.000001
 -70.00  -0.000001  0.600000  -0.000001
 -65.00  -0.000001  0.600000  -0.000001
 -60.00  -0.000001  0.600000  -0.000001
 -55.00  -0.000001  0.600000  -0.000001
 -50.00  -0.000001  0.600000  -0.000001
 -45.00  -0.000001  0.600000  -0.000001
 -40.00  -0.000001  0.600000  -0.000001
 -39.00  -0.000001  0.600000  -0.000001
 -38.00  -0.000001  0.600000  -0.000001
 -37.00  -0.000001  0.600000  -0.000001
 -36.00  -0.000001  0.600000  -0.000001
 -35.00  -0.000001  0.600000  -0.000001
 -34.00  -0.000001  0.600000  -0.000001
 -33.00  -0.000001  0.600000  -0.000001
 -32.00  -0.000001  0.600000  -0.000001
 -30.00  -0.000001  0.600000  -0.000001
 -28.00  -0.000001  0.600000  -0.000001
 -26.00  -0.000001  0.600000  -0.000001
 -24.00  -0.000001  0.600000  -0.000001
 -22.00  -0.000001  0.600000  -0.000001
 -20.00  -0.000001  0.600000  -0.000001
 -18.00  -0.000001  0.600000  -0.000001
 -16.00  -0.000001  0.600000  -0.000001
 -14.00  -0.000001  0.600000  -0.000001
 -12.00  -0.000001  0.600000  -0.000001
 -10.00  -0.000001  0.600000  -0.000001
  -8.00  -0.000001  0.600000  -0.000001
  -6.00  -0.000001  0.600000  -0.000001
  -4.00  -0.000001  0.600000  -0.000001
  -2.00  -0.010000  0.600000 000000
   0.00   0.001000  0.600000 000000
   2.00   0.010000  0.600000 000000
   4.00   0.000001  0.600000 000000
   6.00  0.000001  0.600000  0.000001
   8.00  0.000001  0.600000  0.000001
  10.00  0.000001  0.600000  0.000001
  12.00  0.000001  0.600000  0.000001
  14.00  0.000001  0.600000  0.000001
  16.00  0.000001  0.600000  0.000001
  18.00  0.000001  0.600000  0.000001
  20.00  0.000001  0.600000  0.000001
  22.00  0.000001  0.600000  0.000001
  24.00  0.000001  0.600000  0.000001
  26.00  0.000001  0.600000  0.000001
  28.00  0.000001  0.600000  0.000001
  30.00  0.000001  0.600000  0.000001
  32.00  0.000001  0.600000  0.000001
  33.00  0.000001  0.600000  0.000001
  34.00  0.000001  0.600000  0.000001
  35.00  0.000001  0.600000  0.000001
  36.00  0.000001  0.600000  0.000001
  37.00  0.000001  0.600000  0.000001
  38.00  0.000001  0.600000  0.000001
  39.00  0.000001  0.600000  0.000001
  40.00  0.000001  0.600000  0.000001
  45.00  0.000001  0.600000  0.000001
  50.00  0.000001  0.600000  0.000001
  55.00  0.000001  0.600000  0.000001
  60.00  0.000001  0.600000  0.000001
  65.00  0.000001  0.600000  0.000001
  70.00  0.000001  0.600000  0.000001
  75.00  0.000001  0.600000  0.000001
  80.00  0.000001  0.600000  0.000001
  85.00  0.000001  0.600000  0.000001
  90.00  0.000001  0.600000  0.000001
  95.00  0.000001  0.600000  0.000001
 100.00  0.000001  0.600000  0.000001
 105.00  0.000001  0.600000  0.000001
 110.00  0.000001  0.600000  0.000001
 115.00  0.000001  0.600000  0.000001
 120.00  0.000001  0.600000  0.000001
 125.00  0.000001  0.600000  0.000001
 130.00  0.000001  0.600000  0.000001
 135.00  0.000001  0.600000  0.000001
 140.00  0.000001  0.600000  0.000001
 145.00  0.000001  0.600000  0.000001
 150.00  0.000001  0.600000  0.000001
 155.00  0.000001  0.600000  0.000001
 160.00  0.000001  0.600000  0.000001
 165.00  0.000001  0.600000  0.000001
 170.00  0.000001  0.600000  0.000001
 175.00  0.000001  0.600000  0.000001
 180.00  0.000001  0.600000  0.000001
